Stno;Chip;Database Id;Surname;First name;YB;S;Block;nc;Start;Finish;Time;Classifier;Club no.;Cl.name;City;Nat;Cl. no.;Short;Long;Num1;Num2;Num3;Text1;Text2;Text3;Adr. name;Street;Line2;Zip;City;Phone;Fax;EMail;Id/Club;Rented;Start fee;Paid;Course no.;Course;km;m;Course controls;Pl;Start punch;Finish punch;Control1;Punch1;Control2;Punch2;Control3;Punch3;Control4;Punch4;Control5;Punch5;Control6;Punch6;Control7;Punch7;Control8;Punch8;Control9;Punch9;Control10;Punch10;(may be more) ...
119;237599;"145";"Pinjušiæ";"Lovro";;M;;0;07:00;24:18;17:18;0;5;"JAP";"OK Japetiæ";"CRO";12;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;3;"M12";"1.68";"20";15;1;;24:18;55;00:00;33;02:58;44;04:32;56;07:11;40;09:10;41;09:46;42;10:29;45;11:46;33;12:20;50;13:26;48;14:06;47;14:53;57;15:50;53;16:31;100;17:04;
157;2117408;"34";"Lah";"Mario";;M;;0;01:00;21:22;20:22;0;11;"OK Varaždin";"OK Varaždin";"CRO";12;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;3;"M12";"1.68";"20";15;2;;21:22;55;00:00;33;03:14;44;05:04;56;08:23;40;10:37;41;11:32;42;12:19;45;13:37;33;14:23;50;15:48;48;16:18;47;17:12;57;18:13;53;19:16;100;20:02;
120;237596;"129";"Tot";"Luka";;M;;0;03:00;24:20;21:20;0;5;"JAP";"OK Japetiæ";"CRO";12;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;3;"M12";"1.68";"20";15;3;;24:20;55;00:00;33;02:55;44;04:49;56;07:19;40;09:16;41;13:00;42;13:49;45;15:48;33;16:17;50;17:31;48;18:04;47;18:49;57;19:47;53;20:29;100;21:06;
121;428003;"130";"Tot";"Erik";;M;;0;11:00;32:26;21:26;0;5;"JAP";"OK Japetiæ";"CRO";12;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;3;"M12";"1.68";"20";15;4;;32:26;55;00:00;33;02:59;44;04:31;56;07:59;40;09:44;41;10:22;42;12:03;45;14:45;33;15:24;50;16:27;48;17:09;47;19:00;57;19:52;53;20:38;100;21:10;
46;895099;"86";"Bijeliæ";"Jakov";;M;;0;13:00;37:08;24:08;0;2;"BJE";"OK Bjelovar";"CRO";12;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;3;"M12";"1.68";"20";15;5;;37:08;55;00:00;33;02:26;44;04:39;56;07:22;40;09:58;41;10:36;42;11:28;45;12:31;33;16:44;50;19:11;48;19:42;47;20:37;57;21:46;53;23:13;100;23:55;
136;219397;"110";"Tankoviæ";"Marin";;M;;0;17:00;47:33;30:33;0;6;"JEL";"OK Jelen";"CRO";12;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;3;"M12";"1.68";"20";15;6;;47:33;55;00:00;33;04:01;44;08:15;56;12:44;40;15:40;41;16:56;42;18:39;45;20:52;33;21:49;50;23:32;48;25:13;47;26:17;57;27:36;53;29:18;100;30:17;
1;2144791;"58";"Vukmanoviæ";"Martin";;M;;0;09:00;41:34;32:34;0;;"";"";"";12;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;3;"M12";"1.68";"20";15;7;;41:34;55;00:00;33;07:33;44;09:56;56;14:57;40;17:59;41;19:03;42;20:08;45;21:58;33;22:41;50;25:33;48;26:34;47;28:10;57;29:30;53;30:56;100;32:12;
158;2136724;"40";"Anadolac";"Filip";;M;;0;15:00;47:34;32:34;0;11;"OK Varaždin";"OK Varaždin";"CRO";12;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;3;"M12";"1.68";"20";15;7;;47:34;55;00:00;33;05:59;44;10:13;56;14:42;40;17:38;41;18:55;42;20:37;45;22:55;33;23:48;50;25:34;48;27:14;47;28:20;57;29:35;53;31:19;100;32:19;
84;7010043;"138";"Rako";"Jure";;M;;0;05:00;40:42;35:42;3;4;"Vihor";"OK Vihor";"CRO";12;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;3;"M12";"1.68";"20";15;;;40:42;55;00:00;33;03:25;44;07:53;56;14:36;40;15:57;41;16:35;42;27:53;45;28:41;;;;;;;;;57;33:25;53;34:37;100;35:23;
6;2221134;"180";"Ignjat";"Viktor";;M;;0;19:00;40:38;21:38;3;4;"Vihor";"OK Vihor";"CRO";12;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;3;"M12";"1.68";"20";15;;;40:38;55;13:42;;;;;;;;;;;;;;;;;;;;;;;57;19:22;53;20:34;100;21:25;
124;8017369;"146";"Mahoviæ";"Teo";;M;;0;27:00;38:31;11:31;0;5;"JAP";"OK Japetiæ";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;14;"M16";"1.84";"20";19;1;;38:31;32;00:00;55;00:00;49;01:32;33;02:19;62;03:30;44;03:40;60;05:21;56;05:39;40;06:48;42;07:25;45;08:00;33;08:29;47;09:09;48;09:35;63;09:52;52;10:29;53;10:53;54;11:08;100;11:21;
152;236873;"73";"Gojmerac";"Luka";;M;;0;21:00;33:24;12:24;0;9;"OK MERZ CRO";"OK Ivan Merz";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;14;"M16";"1.84";"20";19;2;;33:24;32;00:00;55;00:00;49;01:36;33;02:23;62;03:48;44;04:00;60;05:44;56;06:06;40;07:24;42;08:09;45;08:49;33;09:14;47;09:53;48;10:23;63;10:46;52;11:26;53;11:48;54;12:02;100;12:14;
135;770914;"151";"Lesjak";"Jakov";;M;;0;11:00;24:33;13:33;0;5;"JAP";"OK Japetiæ";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;14;"M16";"1.84";"20";19;3;;24:33;32;00:00;55;00:00;49;02:16;33;03:01;62;04:27;44;04:44;60;06:35;56;06:58;40;08:12;42;08:59;45;09:48;33;10:20;47;10:56;48;11:28;63;11:48;52;12:27;53;12:55;54;13:06;100;13:22;
127;237593;"127";"Kuzmaniæ";"Borna";;M;;0;19:00;34:20;15:20;0;5;"JAP";"OK Japetiæ";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;14;"M16";"1.84";"20";19;4;;34:20;32;00:00;55;00:00;49;02:05;33;03:05;62;04:44;44;05:00;60;07:33;56;08:03;40;09:27;42;10:14;45;11:00;33;11:33;47;12:15;48;12:54;63;13:18;52;14:05;53;14:35;54;14:51;100;15:07;
126;2141169;"141";"Milkoviæ";"Patrick";;M;;0;15:00;30:27;15:27;0;5;"JAP";"OK Japetiæ";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;14;"M16";"1.84";"20";19;5;;30:27;32;00:00;55;00:00;49;02:55;33;03:43;62;05:08;44;05:23;60;07:32;56;07:56;40;09:28;42;10:15;45;11:07;33;11:38;47;12:19;48;12:57;63;13:22;52;14:08;53;14:33;54;14:56;100;15:13;
11;446316;"178";"Solenièki";"Gabrijel ";;M;;0;25:00;40:50;15:50;0;6;"JEL";"OK Jelen";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;14;"M16";"1.84";"20";19;6;;40:50;32;00:00;55;00:00;49;03:34;33;04:21;62;05:28;44;05:41;60;07:24;56;07:44;40;08:53;42;09:35;45;10:16;33;11:46;47;12:20;48;13:44;63;14:03;52;14:40;53;15:10;54;15:24;100;15:38;
144;1422007;"76";"Strmeèki";"Vibor";;M;;0;31:00;47:31;16:31;0;7;"Maksimir";"OK Maksimir";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;14;"M16";"1.84";"20";19;7;;47:31;32;00:00;55;00:00;49;02:32;33;03:11;62;04:47;44;05:03;60;07:21;56;07:49;40;09:39;42;10:43;45;11:45;33;12:13;47;13:02;48;13:45;63;14:16;52;15:10;53;15:41;54;15:59;100;16:15;
222;446318;"188";"Kelc";"Noa";;M;;0;08:00;26:32;18:32;0;6;"JEL";"OK Jelen";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;14;"M16";"1.84";"20";19;8;;26:32;32;00:00;55;00:00;49;06:11;33;07:00;62;08:57;44;09:10;60;11:08;56;11:32;40;12:58;42;13:43;45;14:29;33;14:55;47;15:41;48;16:17;63;16:39;52;17:27;53;17:50;54;18:05;100;18:20;
90;504515;"103";"Nikoliæ";"Matko";;M;;0;13:00;32:06;19:06;0;4;"Vihor";"OK Vihor";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;14;"M16";"1.84";"20";19;9;;32:06;32;00:00;55;00:00;49;02:32;33;03:41;62;05:32;44;05:46;60;09:03;56;09:32;40;11:22;42;12:11;45;14:00;33;14:51;47;15:32;48;16:17;63;16:43;52;17:49;53;18:21;54;18:38;100;18:54;
163;2138242;"42";"Anadolac";"Adam";;M;;0;29:00;60:04;31:04;0;11;"OK Varaždin";"OK Varaždin";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;14;"M16";"1.84";"20";19;10;;60:04;32;00:00;55;00:00;49;05:57;33;07:22;62;10:44;44;10:58;60;16:36;56;17:15;40;19:28;42;20:55;45;22:25;33;23:02;47;25:22;48;26:28;63;27:01;52;28:07;53;28:52;54;29:10;100;30:48;
33;;"56";"Turk";"Noa";;M;;0;17:00;;;1;1;"OKM";"OK Medjimurje";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;X;"0,0";0;14;"M16";"1.84";"20";19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;2442560;"149";"Lesjak";"Karlo";;M;;0;23:00;43:45;20:45;3;5;"JAP";"OK Japetiæ";"CRO";10;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;14;"M16";"1.84";"20";19;;;43:45;;;55;15:39;;;;;;;;;;;;;;;;;;;;;;;48;17:52;63;18:23;52;19:27;53;19:53;54;20:15;100;20:31;
115;8221221;"142";"Razum";"Matija";;M;;0;18:00;33:27;15:27;0;5;"JAP";"OK Japetiæ";"CRO";1;"M21";"M21";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;1;"M21";"2.52";"30";23;1;;33:27;31;00:23;32;00:23;55;00:23;33;01:59;34;03:20;35;05:15;36;06:45;37;07:27;40;09:10;41;09:33;42;10:00;44;10:43;45;11:20;33;11:42;46;12:10;47;12:40;48;13:05;49;13:18;50;13:25;51;14:00;52;14:35;53;14:54;100;15:15;
118;237592;"143";"Vujaniæ";"Josip";;M;;0;02:00;18:00;16:00;0;5;"JAP";"OK Japetiæ";"CRO";1;"M21";"M21";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;1;"M21";"2.52";"30";23;2;;18:00;31;00:21;32;00:21;55;00:21;33;01:47;34;03:08;35;05:11;36;06:34;37;07:10;40;09:02;41;09:36;42;10:07;44;10:50;45;11:29;33;11:52;46;12:28;47;12:57;48;13:25;49;13:40;50;13:48;51;14:29;52;15:02;53;15:23;100;15:46;
