Stno;Chip;Database Id;Surname;First name;YB;S;Block;nc;Start;Finish;Time;Classifier;Club no.;Cl.name;City;Nat;Cl. no.;Short;Long;Num1;Num2;Num3;Text1;Text2;Text3;Adr. name;Street;Line2;Zip;City;Phone;Fax;EMail;Id/Club;Rented;Start fee;Paid;Course no.;Course;km;m;Course controls;Pl;Start punch;Finish punch;Control1;Punch1;Control2;Punch2;Control3;Punch3;Control4;Punch4;Control5;Punch5;Control6;Punch6;Control7;Punch7;Control8;Punch8;Control9;Punch9;Control10;Punch10;(may be more) ...
;237592;"176";"Hovorka";"Vid";;M;;0;19:00;56:40;37:40;0;16;"JAP";"OK Japetic";"CRO";40;"BEGINNERS";"BEGINNERS";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;6;"Beginners";"1.7";"50";6;1;;56:40;42;01:42;45;10:15;51;22:44;49;24:48;44;30:41;100;36:57;
;2113448;"186";"Kuzmaniæ";"Nika";;M;;0;21:00;59:26;38:26;0;21;"OK Varaždin";"Orijentacijski klub Varaždin";"CRO";40;"BEGINNERS";"BEGINNERS";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;6;"Beginners";"1.7";"50";6;2;;59:26;42;03:22;45;22:14;51;28:44;49;30:12;44;34:43;100;37:37;
;236856;"283";"Verstovšek";"Helena";;M;;0;17:00;60:29;43:29;0;19;"Maksimir";"OK Maksimir";"CRO";40;"BEGINNERS";"BEGINNERS";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;6;"Beginners";"1.7";"50";6;3;;60:29;42;03:40;45;26:31;51;32:48;49;34:30;44;38:58;100;42:24;
;2117408;"275";"Lah";"Mario";;M;;0;25:00;71:20;46:20;0;21;"OK Varaždin";"Orijentacijski klub Varaždin";"CRO";40;"BEGINNERS";"BEGINNERS";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;6;"Beginners";"1.7";"50";6;4;;71:20;42;04:53;45;14:21;51;24:36;49;27:12;44;33:39;100;45:23;
;2113449;"185";"Martinèeviæ";"Janik";;M;;0;29:00;76:07;47:07;0;21;"OK Varaždin";"Orijentacijski klub Varaždin";"CRO";40;"BEGINNERS";"BEGINNERS";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;6;"Beginners";"1.7";"50";6;5;;76:07;42;02:04;45;34:53;51;38:15;49;40:25;44;43:25;100;46:36;
;219313;"158";"Vidoviæ Milas";"Ivan";;M;;0;23:00;70:32;47:32;0;14;"KAP";"OK Kapela";"CRO";40;"BEGINNERS";"BEGINNERS";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;6;"Beginners";"1.7";"50";6;6;;70:32;42;07:27;45;16:31;51;26:31;49;28:37;44;35:42;100;46:41;
;;"345";"";"Vacant";;M;;0;15:00;;;0;;"";"";"";40;"BEGINNERS";"BEGINNERS";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;6;"Beginners";"1.7";"50";6;;;;;;;;;;;;;;;;
;;"343";"";"Vacant";;M;;0;31:00;;;0;;"";"";"";40;"BEGINNERS";"BEGINNERS";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;6;"Beginners";"1.7";"50";6;;;;;;;;;;;;;;;;
;;"344";"";"Vacant";;M;;0;27:00;;;0;;"";"";"";40;"BEGINNERS";"BEGINNERS";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;6;"Beginners";"1.7";"50";6;;;;;;;;;;;;;;;;
;1422007;"205";"Strmeèki";"Vibor";;M;;0;43:00;79:54;36:54;0;19;"Maksimir";"OK Maksimir";"CRO";24;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;4;"M12";"2.1";"55";7;1;;79:54;42;02:08;45;09:47;50;15:32;48;19:03;49;25:13;44;30:16;100;35:35;
;222412;"272";"Smital";"Mika";;M;;0;35:00;83:23;48:23;0;17;"Vihor";"OK Vihor";"CRO";24;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;4;"M12";"2.1";"55";7;2;;83:23;42;01:52;45;10:55;50;24:21;48;26:51;49;32:37;44;44:06;100;47:52;
;406735;"289";"Vukeliæ";"Juraj";;M;;0;39:00;95:07;56:07;0;19;"Maksimir";"OK Maksimir";"CRO";24;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;4;"M12";"2.1";"55";7;3;;95:07;42;02:43;45;39:26;50;42:29;48;44:47;49;49:53;44;52:39;100;55:38;
;2128477;"258";"Meštroviæ";"Martin";;M;;0;37:00;81:47;44:47;3;14;"KAP";"OK Kapela";"CRO";24;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;4;"M12";"2.1";"55";7;;;81:47;42;41:31;;;;;;;;;;;100;43:35;
;;"314";"";"Vacant";;M;;0;41:00;;;0;;"";"";"";24;"M12";"M12";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;4;"M12";"2.1";"55";7;;;;;;;;;;;;;;;;;;
;2118093;"201";"Željem";"Bepo";;M;;0;12:00;75:53;63:53;0;14;"KAP";"OK Kapela";"CRO";26;"M14";"M14";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;7;"MŽ14";"2.6";"95";8;1;;75:53;43;06:46;45;14:34;46;23:04;47;38:14;51;48:42;49;51:09;44;58:01;100;63:10;
;237598;"253";"Kuzmaniæ";"Borna";;M;;0;06:00;75:55;69:55;0;16;"JAP";"OK Japetic";"CRO";26;"M14";"M14";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;7;"MŽ14";"2.6";"95";8;2;;75:55;43;06:18;45;20:09;46;28:58;47;44:22;51;54:37;49;56:56;44;63:59;100;69:11;
;;"318";"";"Vacant";;M;;0;04:00;;;0;;"";"";"";26;"M14";"M14";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;7;"MŽ14";"2.6";"95";8;;;;;;;;;;;;;;;;;;;;
;;"317";"";"Vacant";;M;;0;08:00;;;0;;"";"";"";26;"M14";"M14";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;7;"MŽ14";"2.6";"95";8;;;;;;;;;;;;;;;;;;;;
;222404;"266";"Paviæ";"Viktor";;M;;0;10:00;;;2;17;"Vihor";"OK Vihor";"CRO";26;"M14";"M14";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;7;"MŽ14";"2.6";"95";8;;;;;;;;;;;;;;;;;;;;
;2113340;"187";"Kocijan";"Luka";;M;;0;67:00;125:02;58:02;0;21;"OK Varaždin";"Orijentacijski klub Varaždin";"CRO";36;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;13;"M16";"3";"150";10;1;;125:02;53;03:18;61;06:31;39;13:15;48;18:56;60;27:32;59;28:34;38;32:15;32;40:21;31;53:33;100;57:25;
;222411;"271";"Smital";"Tomo";;M;;0;59:00;144:13;85:13;0;17;"Vihor";"OK Vihor";"CRO";36;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;13;"M16";"3";"150";10;2;;144:13;53;01:56;61;05:22;39;11:10;48;13:58;60;21:47;59;23:19;38;41:04;32;60:49;31;79:24;100;84:31;
;222401;"270";"Krajnoviæ";"Luka";;M;;0;63:00;150:10;87:10;0;17;"Vihor";"OK Vihor";"CRO";36;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;13;"M16";"3";"150";10;3;;150:10;53;06:44;61;10:06;39;41:30;48;46:45;60;55:18;59;57:07;38;60:35;32;67:43;31;80:15;100;86:38;
;219393;"177";"Cindriæ";"Antonio";;M;;0;65:00;;;2;20;"OK Jelen";"OK Jelen";"CRO";36;"M16";"M16";;;;"";"";"";"";"";"";"";"";"";"";"";;0;"0,0";0;13;"M16";"3";"150";10;;;;;;;;;;;;;;;;;;;;;;;;
